id,gram,termID
388,dic,"[73, 236, 669, 753, 763, 1155, 1554, 1624, 1696, 1948, 1953, 2259, 2292, 2405, 2456, 3112, 3456, 3522]"
389,cam,"[73, 1337]"
390,ame,"[73, 188, 412, 734, 1871, 2138, 2312, 2314, 2889]"
391,$st,"[75, 83, 134, 148, 150, 213, 216, 252, 266, 284, 358, 471, 667, 733, 846, 973, 976, 1008, 1250, 1262, 1265, 1359, 1395, 1431, 1434, 1617, 1632, 1647, 1770, 1775, 1829, 1900, 1983, 1985, 2030, 2177, 2252, 2344, 2484, 2489, 2525, 2541, 2647, 2656, 2725, 2823, 2875, 2876, 2902, 3014, 3029, 3073, 3080, 3316, 3434]"
392,str,"[75, 134, 163, 213, 257, 325, 471, 503, 549, 614, 729, 1247, 1250, 1262, 1265, 1274, 1293, 1319, 1355, 1359, 1395, 1516, 1568, 1713, 1736, 1762, 1779, 1892, 1983, 1984, 1985, 2011, 2029, 2177, 2304, 2319, 2407, 2440, 2446, 2522, 2525, 2527, 2622, 2685, 2688, 2794, 2902, 2904, 3008, 3014, 3017, 3029, 3080, 3301, 3381, 3478]"
393,tra,"[75, 137, 157, 207, 213, 254, 257, 311, 315, 421, 433, 451, 472, 586, 657, 670, 688, 729, 798, 973, 974, 1036, 1044, 1062, 1091, 1212, 1233, 1265, 1274, 1293, 1319, 1352, 1365, 1458, 1556, 1568, 1707, 1714, 1762, 1772, 1828, 1862, 1915, 1960, 2116, 2121, 2210, 2231, 2256, 2292, 2304, 2319, 2364, 2389, 2390, 2440, 2444, 2446, 2479, 2522, 2525, 2527, 2685, 2688, 2858, 2902, 2904, 3008, 3013, 3017, 3056, 3106, 3116, 3125, 3217, 3339, 3381, 3442, 3538]"
394,teg,"[75, 213, 361, 369, 770, 980, 992, 1246, 1265, 1466, 2143, 2430, 2765, 3234, 3434, 3506]"
395,egi,"[75, 444, 487, 1265, 1418, 1497, 1745, 1762, 1995, 2910]"
396,ari,"[76, 115, 161, 506, 526, 561, 590, 1281, 1290, 1303, 1343, 1548, 1651, 1813, 1843, 1869, 1976, 2188, 2196, 2275, 2326, 2332, 2374, 2454, 2517, 2541, 2566, 2654, 2707, 2725, 2741, 2758, 3096, 3209, 3389, 3499, 3508, 3520]"
397,ris,"[76, 204, 297, 356, 505, 561, 633, 665, 1732, 1979, 2604, 3389, 3422]"
398,ise,"[76, 356, 665, 929, 1312, 1599, 2198, 2422, 2545, 2864, 2866, 3145, 3227]"
399,$13,"[77, 78, 80, 99, 2147, 2156, 2169, 2180, 2218, 2233, 2237, 2247, 2255, 2257, 2278, 2284, 2298, 2305, 2310, 2311, 2313, 2323, 2999, 3002]"
400,130,"[77, 78, 1780, 2147, 2156, 2169, 2179, 2451, 2999]"
401,300,"[77, 1112, 2179]"
402,301,"[78, 342, 1287, 1571, 2795]"
403,teh,[79]
404,ehn,[79]
405,134,"[80, 1784, 1997, 2278, 2284, 2743]"
406,340,"[80, 291, 990, 1382]"
407,40$,"[80, 291, 990, 1382, 3075, 3172, 3325]"
408,$ac,"[81, 363, 405, 489, 588, 607, 626, 643, 648, 686, 839, 940, 987, 1253, 1357, 1625, 1879, 1949, 2654, 3065, 3502]"
409,acc,"[81, 489, 588, 940, 1253, 1879, 3065, 3445, 3502]"
410,cco,"[81, 1879]"
411,oun,"[81, 481, 662, 1307, 1783, 2066, 2070, 2192, 2214, 2288, 2465, 2557, 2563, 2857, 2891, 2922, 3423]"
412,unt,"[81, 481, 2073, 2214, 2288, 2465, 2800]"
413,nti,"[81, 168, 337, 511, 543, 564, 567, 766, 926, 955, 971, 1026, 1129, 1132, 1277, 1342, 1372, 1380, 1457, 1502, 1549, 1634, 1647, 1676, 1705, 1782, 1893, 1927, 1962, 1986, 2073, 2227, 2288, 2424, 2477, 2478, 2510, 2606, 2621, 2652, 2783, 2852, 3021, 3061, 3206, 3313, 3380, 3462, 3521]"
414,sta,"[83, 88, 133, 148, 150, 252, 266, 418, 547, 667, 733, 846, 961, 973, 1008, 1026, 1065, 1206, 1228, 1328, 1431, 1434, 1617, 1641, 1706, 1770, 1775, 1900, 1938, 2159, 2203, 2252, 2428, 2529, 2541, 2613, 2725, 2823, 2875, 2903, 3223, 3316, 3495]"
415,tem,"[83, 84, 288, 712, 1088, 1269, 1317, 1495, 2042, 2057, 3033, 3104, 3276, 3385, 3433]"
416,$sy,"[84, 474, 492, 712, 1712, 1742, 1808, 2057, 2371, 2509, 2590, 2957, 3060, 3119, 3128, 3182, 3276, 3330, 3385, 3399, 3524]"
417,sys,"[84, 712, 1088, 1269, 2057, 3104, 3276, 3330, 3385, 3524]"
418,yst,"[84, 712, 1088, 1269, 2057, 3104, 3276, 3385, 3524]"
419,ste,"[84, 216, 385, 587, 712, 1088, 1269, 1497, 1632, 1647, 2001, 2042, 2057, 2172, 2345, 2528, 2573, 2609, 2647, 2876, 3104, 3183, 3244, 3261, 3276, 3358, 3385, 3434]"
420,$em,"[86, 434, 541, 552, 699, 804, 941, 967, 1050, 1273, 1534, 1544, 1569, 2238, 3025, 3248, 3367]"
421,emp,"[86, 434, 541, 552, 552, 967, 1050, 1154, 1317, 1569, 2238, 3033, 3433]"
422,mph,"[86, 434, 2238]"
423,pha,"[86, 434, 1693, 1887, 2024, 2068, 2084, 2238, 2477]"
424,has,"[86, 366, 434, 1887, 2068, 2238, 2484, 3011, 3519]"
425,sis,"[86, 186, 251, 492, 645, 1367, 1820, 1938, 2001, 2131, 2240, 3183, 3216, 3244]"
426,is$,"[86, 186, 251, 492, 645, 1367, 1820, 1938, 2131, 2240, 2589, 2730, 3216]"
427,lac,"[87, 937, 1490, 1971, 2388, 2662, 2900]"
428,ace,"[87, 275, 779, 937, 1490, 1971, 2153, 2244, 2245, 2362, 2388, 2561, 2900, 3083, 3538]"
429,und,"[88, 324, 412, 418, 629, 662, 829, 1307, 1689, 1764, 1783, 1787, 2192, 2318, 2557, 2563, 2792, 2857, 2891, 2922, 3423]"
430,nde,"[88, 158, 218, 324, 418, 647, 1047, 1397, 1398, 1621, 1689, 1764, 1772, 1787, 1999, 2154, 2154, 2155, 2254, 2318, 2419, 2419, 2479, 2557, 2563, 2597, 2753, 2792, 3099, 3332]"
431,der,"[88, 244, 269, 310, 324, 418, 421, 460, 572, 609, 622, 647, 726, 733, 1011, 1100, 1621, 1654, 1689, 1698, 1764, 1772, 1787, 2062, 2227, 2318, 2578, 2591, 2592, 2732, 2733, 2960, 3041, 3332, 3483]"
432,rst,"[88, 418, 888, 2446, 2732, 3050]"
433,tan,"[88, 229, 266, 418, 819, 1008, 1026, 1228, 1366, 1432, 1619, 1775, 2159, 2165, 2203, 2203, 2537, 2600, 2613, 2979, 3216, 3230, 3337]"
434,and,"[88, 160, 173, 176, 266, 368, 418, 674, 677, 886, 912, 931, 988, 1008, 1106, 1249, 1331, 1624, 1775, 1801, 1953, 2438, 2531, 2613, 2921, 3107, 3387, 3423]"
435,ndi,"[88, 327, 498, 829, 912, 947, 1155, 1338, 1356, 1586, 1602, 1624, 1696, 1953, 2415, 2467, 2538, 2922, 3005, 3006, 3111, 3211]"
436,lay,"[89, 1460, 2012, 2834, 2880, 3133, 3355, 3379, 3444]"
437,ay$,"[89, 562, 706, 780, 910, 1582, 2012, 2678, 2682, 2834, 2952, 2953, 3285, 3338, 3379]"
438,mea,"[91, 156, 627, 1118, 2482]"
439,ean,"[91, 1118, 2401, 2402, 2663, 3184]"
440,ngf,[91]
441,gfu,[91]
442,ful,"[91, 164, 828, 2094, 2844, 2908]"
443,ul$,"[91, 164, 828, 2844]"
444,inf,"[92, 325, 682, 1117, 1127, 1153, 1549, 1649, 1680, 1750, 1927, 2261, 2349, 2352, 2409, 2439, 2740, 3095, 3141, 3188]"
445,nfo,"[92, 682, 1750, 2409, 2450, 2922, 3095, 3141, 3188, 3498]"
446,for,"[92, 125, 143, 169, 219, 352, 414, 592, 655, 682, 817, 956, 969, 1134, 1245, 1339, 1341, 1458, 1585, 1700, 1750, 1797, 1832, 1842, 1864, 2194, 2389, 2390, 2409, 2450, 2843, 3095, 3141, 3188, 3498]"
447,orm,"[92, 125, 143, 167, 169, 592, 682, 969, 1245, 1341, 1458, 1538, 1585, 1636, 1750, 1757, 1832, 1842, 1864, 2113, 2194, 2389, 2390, 2409, 2450, 2757, 2843, 3095, 3141, 3498]"
448,rma,"[92, 125, 167, 592, 682, 1458, 1538, 1585, 1693, 1750, 1757, 1864, 1928, 2024, 2036, 2084, 2113, 2409, 2450, 2475, 2540, 2757, 3141, 3431, 3498]"
449,fir,"[93, 888, 1928, 2036, 2732, 3167]"
450,irm,"[93, 1812, 1928, 2036]"
451,rm$,"[93, 169, 301, 304, 615, 969, 981, 1245, 1636, 1842, 2389, 3291]"
452,$es,"[94, 183, 925, 926, 1065, 2887, 2909]"
453,est,"[94, 183, 187, 197, 457, 496, 527, 547, 612, 616, 774, 899, 1053, 1065, 1328, 1349, 1476, 1509, 1550, 1641, 1771, 1779, 2515, 2697, 2876, 2887, 2909, 3161, 3223, 3252, 3253, 3475, 3495, 3497]"
454,tim,"[94, 183, 350, 754, 1071, 1829, 1961, 1995, 2030, 2038, 2073, 2651, 2652, 2699, 2887, 2909, 3126, 3127, 3178, 3400, 3462]"
455,ima,"[94, 183, 506, 890, 1225, 1795, 1995, 2170, 2204, 2593, 2699, 2887, 2909, 3159, 3343, 3344]"
456,icy,"[95, 872]"
457,cy$,"[95, 131, 158, 320, 696, 941, 965, 1035, 1132, 1397, 1398, 1547, 1618, 1619, 1650, 1680, 1995, 2001, 2625, 3064]"
458,cho,"[96, 493, 751, 944, 1656, 1669, 1677, 1694, 1721, 1728, 1734, 1747, 1807, 1839, 1844, 1883, 1902, 1955, 1992, 2000, 2046, 2060, 2064, 2131, 2327, 2494, 2662]"
459,hoi,"[96, 2000]"
460,oic,"[96, 1224, 2000]"
461,ice,"[96, 122, 227, 249, 850, 1224, 1554, 1701, 1998, 2000, 2649, 3219]"
462,$af,"[97, 231, 2036, 2403]"
463,aff,"[97, 231, 252, 547, 973, 1900, 2036, 2129, 2403]"
464,ffe,"[97, 231, 334, 338, 708, 853, 957, 1129, 1320, 1380, 2123, 2129, 2606, 3168]"
465,fec,"[97, 231, 334, 957, 1320, 2129, 3257]"
466,ect,"[97, 231, 258, 312, 317, 328, 334, 345, 404, 443, 466, 523, 598, 764, 827, 848, 859, 876, 880, 914, 957, 972, 984, 999, 1179, 1299, 1315, 1320, 1421, 1475, 1524, 1619, 1708, 1723, 1765, 1776, 1778, 1855, 1893, 1934, 1960, 1977, 1980, 2055, 2096, 2129, 2151, 2152, 2164, 2261, 2266, 2271, 2425, 2443, 2545, 2581, 2636, 2670, 2751, 2858, 3004, 3170, 3199, 3229, 3231, 3237, 3254, 3300, 3308, 3309, 3328, 3336, 3337, 3365, 3474, 3484]"
467,ct$,"[97, 226, 246, 261, 317, 326, 404, 466, 670, 848, 921, 972, 999, 1320, 1475, 1524, 1723, 1778, 1893, 1984, 2556, 2580, 3008, 3360]"
468,$nu,"[98, 1448, 2229, 2573]"
469,num,"[98, 2229, 2703, 3047]"
470,umb,[98]
471,mbe,"[98, 1273, 1495, 2109, 3025]"
472,ber,"[98, 1086, 1495, 1681, 2067, 2069, 2109, 2555, 2609, 3288]"
473,137,"[99, 2305, 2310, 2311, 2313, 3320]"
474,370,"[99, 1161]"
475,70$,"[99, 1161, 2056, 2618, 2820, 3534]"
476,ppl,"[100, 135, 347, 528, 1252, 1897]"
477,pli,"[100, 135, 467, 528, 591, 995, 1025, 1114, 1252, 2199, 2224, 2336, 2533, 2673, 2919, 2923, 3333]"
478,ogy,"[101, 493, 494, 713, 1574, 1575, 1630, 1656, 1693, 1726, 1727, 1807, 1826, 1836, 1840, 1886, 1955, 2060, 2084, 2353, 2608, 3085]"
479,gy$,"[101, 213, 474, 493, 494, 713, 1449, 1574, 1575, 1630, 1656, 1693, 1726, 1727, 1807, 1826, 1836, 1840, 1886, 1955, 2060, 2084, 2353, 2608, 3085]"
480,$to,"[102, 181, 505, 641, 778, 780, 945, 1148, 1231, 1267, 2119, 2353, 2603, 2637, 3180]"
481,too,"[102, 915]"
482,ool,"[102, 751, 894, 915, 1747]"
483,ol$,"[102, 170, 751, 1092, 1747, 3128]"
484,$su,"[103, 133, 347, 360, 396, 520, 546, 758, 822, 828, 961, 1026, 1242, 1269, 1299, 1327, 1570, 1660, 1778, 1827, 2244, 2258, 2303, 2351, 2362, 2378, 2625, 2866, 3063, 3334, 3353, 3360, 3419, 3478, 3479, 3508]"
485,sup,"[103, 347, 822, 1242, 1660, 2303, 2351, 2864, 2866]"
486,upp,"[103, 347, 822, 1242, 3411]"
487,ppo,"[103, 715, 820, 822, 1242]"
488,ort,"[103, 137, 229, 293, 304, 620, 676, 715, 820, 822, 847, 893, 895, 956, 1091, 1119, 1242, 1432, 2108, 2119, 2256, 2281, 2526, 2579, 2697, 2918, 3012, 3307]"
489,$op,"[104, 114, 179, 715, 760, 820, 982, 1071, 1152, 1999, 2385, 2699, 3070, 3174, 3400, 3449]"
490,era,"[104, 114, 415, 571, 572, 726, 801, 842, 1016, 1144, 1209, 1253, 1311, 1321, 1442, 1486, 1539, 1591, 1594, 1669, 1709, 1791, 1804, 1933, 2020, 2202, 2381, 2385, 2398, 2495, 2703, 3001, 3016, 3047, 3070, 3108, 3115, 3120, 3134, 3180, 3228, 3335, 3395, 3446]"
491,$ta,"[105, 383, 532, 570, 573, 575, 580, 936, 1329, 1374, 1989, 2158, 2165, 2173, 2679, 3491]"
492,tac,"[105, 532, 921, 1706, 1923, 3060, 3169]"
493,act,"[105, 204, 241, 249, 326, 344, 405, 532, 626, 643, 657, 670, 808, 839, 883, 921, 1291, 1321, 1365, 1422, 1556, 1732, 1874, 2020, 2183, 2228, 2355, 2440, 2444, 2534, 2556, 2580, 2633, 2654, 2739, 2786, 3008, 3060, 3115, 3381]"
494,lev,"[106, 265, 718, 801, 1144, 1817, 2032, 3264]"
495,eve,"[106, 212, 237, 333, 371, 718, 790, 801, 911, 1144, 1357, 1372, 1482, 1486, 1560, 1625, 1705, 1709, 1817, 2187, 2295, 3019]"
496,vel,"[106, 212, 333, 718, 790, 1300, 1560, 1817, 2031, 2658, 2986, 3046]"
497,el$,"[106, 175, 193, 718, 902, 1379, 1817, 1929, 2282, 2356, 2488, 2546, 3092]"
498,roc,"[107, 281, 365, 1264, 1361, 1580, 1750, 2007, 3031, 3123, 3124, 3302, 3509]"
499,oce,"[107, 281, 1264, 1361, 1750, 3031, 3123, 3124, 3302, 3509]"
500,dec,"[108, 232, 1157, 1360, 2392, 2792, 3045, 3212, 3361, 3362]"
501,eci,"[108, 113, 232, 271, 510, 684, 721, 925, 949, 962, 1030, 1157, 1970, 2184, 2792, 3045, 3227]"
502,cis,"[108, 232, 1157, 1599, 2422, 3227]"
503,isi,"[108, 232, 416, 530, 577, 607, 633, 920, 1157, 1435, 1660, 2111, 2274, 2576, 3267, 3293, 3334, 3389]"
504,sio,"[108, 159, 192, 194, 232, 314, 416, 438, 546, 577, 601, 759, 897, 1002, 1157, 1160, 1347, 1391, 1557, 1575, 1576, 1660, 1675, 1714, 1810, 1836, 1955, 2017, 2046, 2049, 2065, 2110, 2213, 2399, 2399, 2587, 2644, 2706, 2740, 2956, 2988, 3089, 3135, 3210, 3233, 3293, 3311, 3334, 3374, 3392, 3393, 3442]"
505,mak,"[109, 232, 872, 985, 1157]"
506,aki,"[109, 232, 1329, 1717]"
507,kin,"[109, 232, 303, 805, 820, 823, 1090, 1212, 1298, 1329, 1717, 1744, 2737, 2791, 2835, 3056, 3345, 3372, 3431, 3491]"
508,usi,"[110, 367, 759, 897, 1126, 1230, 1234, 1391, 2399, 2399, 2644, 3210, 3374]"
509,$sp,"[111, 113, 510, 684, 721, 875, 887, 949, 962, 1030, 1653, 1687, 1789, 1813, 1960, 1970, 2153, 2184, 2340, 2533, 2698, 2751, 2919, 3280, 3328, 3333]"
510,spr,"[111, 1803, 3328]"
511,ads,"[111, 3328]"
512,dsh,[111]
513,she,"[111, 286, 1384, 2888]"
514,hee,"[111, 286]"
515,eet,"[111, 286, 642, 927]"
516,et$,"[111, 286, 289, 295, 380, 802, 927, 1336, 1374, 2287, 2470, 2772, 2833, 2986, 3419]"
517,$da,"[112, 151, 1080, 2714, 2863, 2955, 2992, 3240]"
518,dat,"[112, 151, 401, 662, 886, 1034, 1080, 2521, 2863, 2955, 3068, 3198, 3240, 3394, 3487]"
519,ata,"[112, 151, 1080, 1685, 2863, 3068, 3198, 3240, 3376, 3487]"
520,tab,"[112, 132, 177, 860, 1206, 1859, 2252, 2465, 2511, 2679, 2725, 3068, 3112, 3223, 3307, 3487, 3495]"
521,aba,"[112, 3068, 3487]"
522,spe,"[113, 159, 317, 443, 466, 510, 684, 721, 925, 949, 962, 984, 1030, 1687, 1723, 1960, 1970, 2184, 2751, 2858, 3229, 3254, 3328, 3447]"
523,pec,"[113, 312, 317, 443, 455, 466, 510, 684, 721, 925, 949, 962, 984, 1030, 1619, 1723, 1960, 1970, 2184, 2425, 2751, 2858, 3229, 3254, 3328, 3365]"
524,cif,"[113, 684, 721, 2184]"
525,ifi,"[113, 384, 543, 684, 721, 749, 866, 1024, 1782, 2184, 2525, 2527, 2680, 2842, 2871, 2872, 2901, 2902, 2904, 3094]"
526,fic,"[113, 131, 384, 543, 625, 684, 721, 749, 866, 1024, 1618, 1782, 1884, 2160, 2625, 2680, 2842, 2872, 2902, 2904, 3094]"
527,$va,"[115, 161, 272, 296, 401, 590, 707, 1041, 1504, 1548, 1738, 2326, 2566, 2572, 2758, 3247]"
528,var,"[115, 161, 526, 590, 707, 1290, 1548, 1869, 1976, 2326, 2332, 2454, 2566, 2725, 2758, 3520]"
529,rio,"[115, 544, 772, 1686, 2275, 2456, 3191, 3358, 3499]"
530,iou,"[115, 234, 316, 993, 1527, 1882, 2126, 2171, 2489]"
531,ous,"[115, 367, 993, 1244, 1450, 1526, 1527, 1653, 2171, 2203, 2424, 2537, 2601, 2652, 2913, 3118, 3119, 3196, 3460, 3521]"
532,us$,"[115, 130, 877, 993, 1450, 1526, 1770, 2030, 2144, 2203, 2424, 2537, 2601, 2913, 3078, 3118, 3119, 3138, 3196, 3305, 3460, 3485]"
533,are,"[117, 196, 200, 367, 545, 681, 942, 1011, 1244, 1488, 1647, 1798, 1803, 1872, 1906, 2474, 2515, 3036, 3165, 3171, 3475]"
534,ea$,"[117, 406]"
535,inc,"[118, 182, 261, 287, 564, 576, 584, 666, 964, 1017, 1123, 1188, 1205, 1391, 2297, 2399, 3136]"
536,ncl,"[118, 182, 576, 897, 1391, 2297, 2399]"
537,clu,"[118, 182, 385, 576, 897, 1391, 2297, 2399, 2399, 2528, 2644]"
538,lud,"[118, 182, 576, 2297]"
539,udi,"[118, 284, 339, 594, 597, 602, 669, 1394, 1554, 2097, 3432]"
540,mar,"[119, 295, 428, 506, 525, 890, 1346, 1646, 1688, 1843, 2650, 2655, 2659, 2958, 2961, 3431, 3457, 3508]"
541,ark,"[119, 295, 428, 525, 1346, 2650, 2659, 3431]"
542,rke,"[119, 295, 428, 525, 938, 1346]"
543,ket,"[119, 295, 428, 525, 1346, 2248, 2833]"
544,eti,"[119, 267, 308, 346, 359, 642, 650, 748, 904, 1346, 1573, 1727, 1748, 2374, 2483, 3271, 3274, 3347, 3409, 3521]"
545,$sa,"[120, 241, 256, 522, 934, 1114, 1249]"
546,sal,"[120, 253, 256, 518, 1415, 1895, 3013]"
547,ale,"[120, 953, 1294, 1513, 1659, 1735, 1799, 1799, 1890, 2176, 2299, 2655, 2737]"
548,$cu,"[121, 247, 282, 436, 1035, 1263, 1407, 1503, 1668, 2343, 2619, 2790, 2801, 3193, 3397]"
549,cus,"[121, 130, 438, 800, 1503, 2076]"
550,sto,"[121, 874, 1503, 1525, 1743, 1781, 1966, 2306, 2344, 2484, 2656, 2714, 3073, 3161, 3253, 3519, 3524]"
551,tom,"[121, 1027, 1503, 1579, 2595, 2813, 3488]"
552,ome,"[121, 287, 556, 756, 1188, 1603, 1682, 1734, 1759, 1808, 1938, 2142, 2189, 2283, 2417, 2470, 2552, 2709]"
553,$se,"[122, 223, 330, 345, 424, 507, 523, 652, 728, 755, 834, 891, 914, 919, 924, 1073, 1077, 1315, 1475, 1486, 1495, 1528, 1609, 1618, 1624, 1635, 1640, 1644, 1663, 2045, 2088, 2157, 2205, 2234, 2287, 2329, 2437, 2510, 2542, 2576, 2733, 2928, 3061, 3076, 3103, 3135, 3177, 3190, 3209, 3246, 3292, 3295, 3301, 3354, 3390, 3462]"
554,ser,"[122, 596, 739, 755, 2308, 2980, 3076, 3077, 3166, 3402]"
555,erv,"[122, 185, 519, 731, 739, 955, 1526, 1660, 2005, 2308, 2864, 2866, 2980, 3076, 3402]"
556,rvi,"[122, 396, 519, 731, 1660, 2005, 2864, 2866]"
557,tel,"[124, 750, 827, 1097, 1162, 2380, 2439, 2530, 2573, 2620, 2822]"
558,lig,"[124, 497, 671, 986, 1272]"
559,ige,"[124, 671, 2150, 2151, 2290]"
560,gen,"[124, 320, 571, 671, 804, 842, 941, 952, 1132, 1573, 1621, 1772, 1941, 1943, 2150, 2151, 2165, 2346, 2358, 2381, 2398, 2487, 2495, 2601, 2789, 2959, 3001, 3100, 3108, 3144, 3196, 3228, 3271, 3272, 3274, 3395]"
561,enc,"[124, 131, 158, 174, 184, 320, 339, 599, 671, 784, 813, 853, 941, 965, 1035, 1117, 1127, 1131, 1132, 1325, 1397, 1398, 1455, 1547, 1604, 1606, 1638, 1711, 1724, 1924, 2001, 2154, 2157, 2178, 2299, 2345, 2346, 2358, 2397, 2411, 2431, 2597, 2625, 2753, 3064, 3110, 3244, 3295, 3479]"
562,$pe,"[125, 415, 443, 477, 679, 782, 969, 1352, 1379, 1529, 1537, 1612, 1683, 1686, 1709, 1832, 1994, 2035, 2291, 2456, 2727, 2793, 3244]"
563,erf,"[125, 969, 1832, 2844, 3035, 3083]"
564,rfo,"[125, 969, 1832]"
565,onc,"[126, 502, 586, 897, 1137, 1213, 1628, 1635, 1867, 2260, 2422, 3064, 3205]"
566,cep,"[126, 1137, 1529, 1612, 1635, 1867, 1892, 3181, 3436]"
567,ept,"[126, 536, 1137, 1495, 1529, 1612, 1635, 1867, 1892, 3181, 3436]"
568,pt$,"[126, 1635, 3377]"
569,$23,"[127, 147, 180, 201, 221, 233, 248, 260, 276, 294, 305, 323, 331, 746, 1571, 1583, 2383, 2386, 2396, 2400, 2404, 2414, 2420, 2421, 2427, 2432]"
570,230,"[127, 147, 180, 1571]"
571,302,"[127, 357, 1296, 1825, 2147, 3243]"
572,02$,"[127, 357, 1111, 1296, 1535, 1595, 1825, 1901, 1922, 2085, 2098, 2147, 2873, 2906, 2944, 2962, 2969, 3243, 3298, 3331, 3535]"
573,$an,"[128, 176, 251, 456, 714, 775, 1795, 1931, 1986, 2013, 2127, 2130, 2193, 2227, 2325, 2462, 2912, 3186, 3208, 3253, 3344, 3375]"
574,aly,"[128, 251, 456, 714, 775, 1931, 2131, 2240, 3186, 3216, 3383]"
575,lyt,"[128, 775, 1931, 3383]"
576,yti,"[128, 775, 1931, 3383]"
577,ics,"[128, 364, 682, 1146, 1150, 1297, 1573, 2285, 2428, 2510, 2708, 2730, 3130, 3141, 3163, 3275, 3276, 3345, 3353, 3412, 3427]"
578,cs$,"[128, 364, 682, 855, 1146, 1150, 1297, 1573, 2285, 2428, 2510, 2708, 3130, 3141, 3163, 3275, 3276, 3345, 3353, 3412, 3427]"
579,hni,"[129, 720, 1260, 1664, 3163]"
580,niq,"[129, 2453]"
581,iqu,"[129, 2453, 2641]"
582,que,"[129, 457, 1072, 1547, 1604, 2157, 2453, 2641, 2832, 2911, 3054, 3066, 3295, 3479, 3510, 3541]"
583,$fo,"[130, 143, 219, 352, 414, 592, 655, 662, 800, 1339, 1341, 1452, 1585, 1700, 1797, 1809, 1814, 1842, 1864, 1916, 2194, 2359, 2989]"
584,foc,"[130, 800, 1809]"
585,ocu,"[130, 365, 800, 1567]"
586,$ef,"[131, 334, 625, 956, 957, 1320]"
587,eff,"[131, 334, 625, 956, 957, 1320, 1618, 2160]"
588,ffi,"[131, 252, 547, 625, 973, 1618, 2036, 2160, 2403, 2625, 2787]"
589,ici,"[131, 624, 625, 669, 788, 1335, 1429, 1491, 1884, 1986, 2160, 2224, 2625, 3094, 3215, 3456, 3488]"
590,cie,"[131, 203, 427, 625, 1055, 1131, 1325, 1429, 1711, 1782, 1970, 2160, 2325, 2431, 2625]"
591,ien,"[131, 174, 339, 625, 685, 876, 952, 1131, 1135, 1164, 1325, 1366, 1711, 1782, 1905, 2055, 2160, 2163, 2221, 2325, 2431, 2625, 3464, 3470]"
592,ncy,"[131, 158, 320, 941, 965, 1035, 1132, 1397, 1398, 1547, 1619, 1650, 1680, 2001, 2625, 3064]"
593,rof,"[132, 423, 475, 513, 601, 817, 1002, 1141, 1474]"
594,ofi,"[132, 423, 475, 513, 817, 1141]"
595,fit,"[132, 423, 513, 565, 725, 793, 817, 1141, 1306, 2896, 3364]"
596,ita,"[132, 142, 177, 198, 299, 422, 766, 860, 906, 1082, 1843, 1859, 1947, 2136, 2223, 3230]"
597,abi,"[132, 133, 162, 378, 568, 791, 998, 1085, 1308, 1548, 1591, 1737, 1773, 1859, 1947, 2252, 2465, 2511, 2725, 2792, 3045, 3112, 3223, 3306, 3307, 3538]"
598,sus,"[133, 199, 961, 3485]"
599,tai,"[133, 300, 672, 771, 896, 930, 961, 989, 1012, 1280, 1404, 1426, 1994, 3132, 3501]"
600,ain,"[133, 254, 259, 300, 348, 411, 647, 672, 771, 865, 930, 961, 973, 989, 1012, 1280, 1280, 1319, 1388, 1404, 1445, 1512, 1715, 1722, 1949, 1994, 2685, 2688, 3017, 3501]"
601,nab,"[133, 961, 966, 1084, 2103]"
602,tru,"[134, 325, 471, 614, 1067, 1247, 1262, 1355, 1359, 1736, 1805, 1892, 1984, 2011, 2029, 2407, 2751, 2794, 3080, 3210, 3301, 3328]"
603,ruc,"[134, 325, 471, 1247, 1262, 1355, 1359, 1736, 1892, 1984, 2011, 2407, 2794, 3080, 3301]"
604,ctu,"[134, 325, 344, 405, 471, 827, 880, 1247, 1262, 1359, 1422, 1855, 2654, 3080, 3157, 3301]"
605,tur,"[134, 247, 298, 325, 343, 344, 399, 431, 436, 462, 464, 471, 476, 488, 489, 687, 880, 1043, 1247, 1262, 1263, 1359, 1422, 1519, 1610, 1665, 1668, 1758, 1791, 1796, 1855, 2119, 2133, 2489, 2727, 3048, 3080, 3087, 3113, 3157, 3224, 3301]"
606,ure,"[134, 156, 210, 247, 281, 325, 343, 365, 399, 471, 627, 658, 675, 880, 1043, 1247, 1422, 1519, 1668, 1758, 1791, 1855, 2119, 2448, 2482, 2594, 2841, 3103, 3113, 3157, 3224, 3236, 3301]"
607,cab,[135]
608,abl,"[135, 161, 273, 580, 582, 860, 961, 966, 996, 1084, 1206, 1389, 2022, 2103, 2234, 2332, 2585, 2606, 2679, 2909, 2980, 3047, 3111, 3319, 3361, 3362, 3495, 3520]"
609,$tr,"[137, 254, 315, 388, 421, 433, 451, 472, 640, 657, 688, 710, 798, 974, 1036, 1067, 1091, 1212, 1233, 1458, 1657, 1707, 1714, 1772, 1862, 1915, 2116, 2189, 2231, 2338, 2364, 2389, 2390, 2479, 2523, 3013, 3106, 3125, 3217, 3250, 3265, 3286, 3339, 3538]"
