id,gram,termID
1820,uts,"[903, 1686, 1849, 2632, 3112, 4560, 4661, 5375, 6437, 6619, 7777, 9019, 9639, 11599, 11723, 11875, 11977, 12058]"
1821,tst,"[903, 6437, 6537, 7418, 7777, 8285, 9206, 9639, 10805, 11723, 12058]"
1822,eni,"[904, 1089, 1427, 1544, 2123, 2453, 2467, 2552, 2621, 3137, 3237, 3256, 3852, 4048, 4151, 4757, 5325, 5408, 5907, 6167, 6567, 6816, 6867, 6981, 6999, 7026, 7226, 7303, 7652, 8264, 8350, 8445, 8627, 9379, 9667, 10485, 10513, 10567, 11365, 11868, 11894, 11921, 12248, 12428, 12601]"
1823,nio,"[904, 1137, 1363, 3662, 3732, 5308, 7454, 8445, 9760, 11094, 12358, 12753]"
1824,ubo,"[905, 7064, 11712]"
1825,ntu,"[906, 1177, 3725, 3910, 5174, 5303, 5973, 5976, 5989, 6987, 7740, 11006, 11959]"
1826,pur,"[907, 919, 1871, 1980, 2056, 2152, 2938, 3491, 3620, 3901, 4142, 4230, 4267, 4745, 5192, 5271, 5390, 6378, 6806, 6835, 7620, 7952, 9098, 9281, 9320, 11151]"
1827,uan,"[907, 963, 1233, 3734, 5152, 5401, 5403, 5404, 5973, 9462, 9487, 10239, 10391, 11503, 11914, 12514]"
1828,bea,"[910, 1472, 2053, 2286, 2302, 2303, 2386, 3246, 5269, 5309, 6784, 6785, 7691, 7806, 8892, 9590, 9931, 11670, 12049]"
1829,del,"[911, 1860, 1910, 2237, 2253, 2305, 2406, 2725, 3217, 3281, 3442, 3497, 3683, 3759, 4237, 4576, 5147, 5237, 5239, 5296, 5672, 6019, 6103, 6399, 6882, 7027, 7073, 7245, 7947, 8126, 8201, 8800, 8849, 9166, 9190, 9903, 10020, 10219, 10482, 11374, 11386, 11409, 11445, 11569, 11881, 12012, 12231]"
1830,ela,"[911, 1187, 1222, 1461, 1464, 1533, 1534, 1638, 1763, 1887, 2135, 2441, 3217, 4081, 4162, 4237, 4857, 5239, 5296, 5494, 5531, 6117, 7207, 7855, 7980, 8800, 9531, 10059, 10264, 10431, 11125, 11128, 11342, 11569, 11890, 12271, 12402, 12743]"
1831,yed,"[911, 1377, 4620, 4882, 5364, 7022, 7217, 7914, 8226, 8800, 9790, 10006, 10364, 10377, 10523]"
1832,xpi,"[914, 2986, 3546, 3871, 4309, 9722]"
1833,apr,"[915, 7224, 9261]"
1834,urp,"[919, 941, 1685, 3142, 5323, 5447, 5459, 5594, 7202, 8481]"
1835,ckh,"[920, 3163, 9346]"
1836,kho,"[920, 3163]"
1837,umi,"[925, 1657, 3124, 4413, 5508, 5804, 6815, 7395, 8154, 8158, 8902, 11048]"
1838,pta,"[926, 1131, 1834, 2011, 7592, 11486]"
1839,ubj,"[931, 11043]"
1840,bje,"[931, 4550, 4552, 4961, 11043, 11580, 12181]"
1841,jec,"[931, 1309, 1609, 1720, 2154, 2997, 3776, 3893, 3931, 4550, 4552, 4961, 5062, 5193, 6007, 11043, 11580, 11827, 12181]"
1842,wai,"[933, 2546, 2820, 3918, 4019, 5797, 6813, 7017, 8078, 8397, 8466, 9342, 10224, 10583, 11877]"
1843,aiv,"[933, 6813, 9342, 12453]"
1844,efa,"[934, 4837, 12047]"
1845,fau,"[934, 4837, 5777, 10852, 11968]"
1846,aul,"[934, 1274, 4837, 5563, 5777, 6469, 6531, 6902, 8330, 9136, 9464, 10852, 11968, 12179, 12565]"
1847,ayo,"[937, 1580, 2935, 3301, 7608, 8909, 10784, 11410, 11661, 11875, 12510]"
1848,you,"[937, 2561, 2868, 2935, 3301, 10784, 11410, 11797, 11875]"
1849,plu,"[941, 2440, 5977, 8103, 8532, 9255, 10779]"
1850,fis,"[945, 1358, 5389, 6715, 10449, 10942, 11999]"
1851,aff,"[947, 1194, 1219, 2104, 2615, 3311, 3904, 3906, 3908, 4176, 4501, 5061, 5602, 5771, 6371, 6684, 7876, 8712, 8787, 9427, 9632, 10589, 10901, 11408, 12029, 12300, 12720]"
1852,ffa,"[947, 6530, 8649, 10589]"
1853,ir$,"[947, 1109, 1124, 1439, 1463, 2019, 2520, 2922, 3014, 5642, 6660, 8453, 8544, 8597, 8681, 8710, 9133, 9186, 10966, 11686, 11700, 11706, 12754]"
1854,cee,"[948, 1302, 2321, 2439, 3175, 3265, 3556, 3926, 4305, 6591, 7191, 9971, 11224]"
1855,unf,"[951, 1109, 2392, 5936, 6150, 7795, 7926, 8374, 9131, 9227, 10353, 11664, 12285, 12356]"
1856,$ci,"[952, 1268, 1585, 2108, 2109, 2416, 2529, 2723, 2862, 3160, 3236, 3289, 3508, 3989, 4033, 4035, 4190, 4408, 4630, 5219, 6522, 6766, 7041, 7129, 8182, 8290, 8403, 8597, 8764, 9266, 10465, 11216, 11681, 11837]"
1857,cir,"[952, 2416, 2723, 2862, 3289, 5219, 6766, 7041, 8290, 8597, 11837]"
1858,irc,"[952, 1677, 1878, 2416, 2723, 2862, 3289, 5219, 6766, 7041, 8290, 11837]"
1859,rcu,"[952, 2416, 2723, 2862, 3289, 3496, 5928, 6766, 7041, 7538, 8290, 8945, 9366, 11837, 12239]"
1860,cum,"[952, 1767, 2183, 3358, 4345, 4421, 6830, 8829, 9057, 9935, 11837]"
1861,ums,"[952, 11782]"
1862,mst,"[952, 2982, 4233, 5666, 6186, 10380, 11423]"
1863,wnw,"[953, 9990]"
1864,nwa,"[953, 5616, 7434, 9496, 9990, 10226, 10792, 10855, 11097, 11578]"
1865,rtf,"[954, 1158, 9626]"
1866,tfo,"[954, 3521, 9626, 12019]"
1867,$sy,"[955, 1019, 3272, 3351, 3657, 4486, 4908, 5272, 5331, 5444, 5514, 6958, 7306, 7371, 8177, 9334, 9430, 10196, 10270, 10428, 11172, 11439, 12357]"
1868,syn,"[955, 3272, 3657, 4908, 5272, 5514, 7306, 11172]"
1869,ynd,"[955, 3657, 4908, 5272, 7306, 11172]"
1870,sov,"[956, 1132, 5972]"
1871,nfi,"[958, 2399, 2512, 2855, 3817, 4095, 4590, 5591, 6471, 6524, 6885, 7913, 8647, 9131, 9227, 11135]"
1872,loc,"[961, 1543, 1611, 1872, 2155, 2212, 2228, 3327, 3879, 4735, 4805, 5217, 6467, 6652, 7151, 7239, 7344, 7363, 7366, 8736, 8761, 8992, 9276, 9346, 9671, 9676, 11155, 11189, 11208, 11212, 11257, 12043, 12352, 12617]"
1873,ra$,"[962, 1269, 1348, 2281, 2329, 2479, 2771, 3230, 3346, 3995, 4410, 4697, 5073, 5415, 6074, 6868, 7158, 7313, 7597, 7836, 7893, 7976, 8314, 9245, 9756, 10248, 10397, 10640, 10908, 11025, 11069, 11674, 11959, 12185, 12509, 12664, 12729]"
1874,pas,"[964, 1098, 2770, 2815, 3308, 4411, 5323, 5459, 5594, 7155, 7260, 8643, 8794, 9203, 9365, 10677, 10826, 12506]"
1875,mpo,"[967, 1074, 1424, 1527, 1547, 1635, 1678, 1813, 2307, 2476, 2880, 4040, 4423, 4667, 4777, 4919, 4950, 5163, 5331, 5461, 7066, 7307, 8474, 9027, 9124, 9778, 9850, 10010, 10247]"
1876,rar,"[967, 4423, 5228, 5340, 5705, 5896, 7889, 11377, 12189]"
1877,ngr,"[970, 1912, 3064, 3466, 4106, 4118, 6120, 8723, 11730]"
1878,vet,"[977, 6035, 7440, 7713, 9372, 9623, 9690, 10591, 11065, 12253]"
1879,bat,"[979, 1257, 2548, 3119, 3500, 4179, 4523, 4792, 5697, 6658, 6734, 7781, 7891, 8933, 9825, 11296, 12229, 12541, 12630]"
1880,gol,"[981, 1318, 5472, 6297, 7154, 8258, 9411, 10466, 12117, 12293]"
1881,ets,"[983, 4210, 6920, 12742]"
1882,tsh,[983]
1883,mea,"[985, 1035, 1040, 2443, 2466, 2900, 3007, 3330, 4815, 5057, 5794, 7040, 8022, 8120, 8757, 9264, 9900, 10860, 10942, 11083, 11366, 12250]"
1884,hip,"[989, 992, 1359, 1665, 1667, 1671, 1712, 1998, 2780, 3046, 3159, 4081, 4481, 4574, 5240, 5311, 5530, 6968, 7291, 7581, 8181, 8487, 9874, 9962, 11744, 12071, 12650]"
1885,ipp,"[989, 1712, 2344, 2836, 3229, 3474, 6008, 6437, 7357, 7420, 7741, 8774, 9036, 9146, 9639, 9666, 9675, 9840, 10774, 11401, 11744, 12545]"
1886,boa,"[991, 1501, 3694, 4042, 6722, 7731, 8559, 10257, 10608, 12078, 12427, 12612]"
1887,oar,"[991, 3302, 4042, 5634, 6722, 7278, 7731, 8265, 8559, 9689, 10257, 10574, 12078, 12427, 12612]"
1888,ipm,"[992, 1633, 7291]"
1889,bee,"[995, 1650, 2703, 9856]"
1890,eef,"[995, 7821, 8791, 12047]"
1891,ors,"[996, 1885, 2012, 2695, 3151, 3710, 3757, 4052, 4901, 5007, 5008, 5286, 5707, 6010, 6946, 6993, 8243, 8264, 8696, 10020, 10127, 11179, 11985, 12071]"
1892,uiv,"[1000, 4746, 12539]"
1893,raz,"[1001, 2249, 4750, 6461, 7359, 8877, 11565]"
1894,azi,"[1001, 2249, 3558, 4750, 6461, 6952, 8141, 8877, 9771, 10061, 11569]"
1895,zil,"[1001, 2249, 6461, 8877]"
1896,nav,"[1002, 2572, 2584, 3689, 4128, 4573, 10096, 10369, 11074, 12064]"
1897,isr,"[1003, 3706, 4375, 4817, 5554, 9649, 11767, 12536]"
1898,sra,"[1003, 1269, 5554]"
1899,rae,"[1003, 5554, 5627]"
1900,ael,"[1003, 4139, 5456, 5554]"
1901,eru,"[1004, 4546, 7588, 11057, 11564, 12514]"
1902,ru$,"[1004, 11644]"
1903,nga,"[1005, 1836, 2702, 2707, 3021, 3372, 3488, 6380, 9554, 10105, 11076, 11078, 12608]"
1904,apo,"[1005, 3642, 7182, 9290, 9312, 11111, 12673]"
1905,$sw,"[1006, 1489, 2050, 2295, 2576, 3038, 3104, 3658, 3837, 4196, 4616, 4690, 5583, 5851, 6241, 6635, 6780, 6855, 7001, 7052, 7104, 7329, 7610, 8560, 9119, 9133, 10169, 10982, 11052, 11345, 11563, 12523, 12695]"
1906,swi,"[1006, 2050, 3104, 3837, 4424, 5838, 6635, 6780, 6855, 7052, 7104, 7315, 7610, 9133, 10169, 10982]"
1907,itz,"[1006, 3647, 4748, 11462]"
1908,tze,"[1006, 1492, 11489]"
1909,erl,"[1006, 1307, 1880, 2042, 2235, 2332, 2680, 3481, 3507, 3613, 3738, 3832, 4737, 5665, 5718, 5889, 6203, 6803, 8242, 9413, 9479, 9514, 9890, 10162, 10671, 11555, 12241]"
1910,rla,"[1006, 1990, 2235, 5665, 5889, 6803, 9413, 9514]"
1911,isl,"[1008, 1045, 2119, 3968, 4025, 5284, 5469, 9275, 10254, 10647, 10697, 11189, 12258]"
1912,sla,"[1008, 1045, 1693, 1942, 2119, 2552, 2714, 3366, 3406, 3968, 3979, 4286, 6403, 7069, 7088, 7293, 7994, 8533, 9275, 10001, 10041, 10217, 10254, 10647, 10697, 11382, 12177, 12682]"
1913,amp,"[1016, 2085, 2150, 2779, 2833, 2878, 3982, 4508, 4926, 5083, 5904, 6859, 6880, 7689, 8166, 8179, 8545, 8956, 9027, 9143, 9262, 9285, 9667, 9973, 10114, 10941, 11226, 11678, 11842, 11864, 12233]"
1914,mpb,[1016]
1915,pbe,"[1016, 11670]"
1916,lak,[1017]
1917,fav,"[1018, 1789, 1827, 5622, 5978, 6043, 7142, 7795, 9459, 10021, 11664]"
1918,avo,"[1018, 1789, 1799, 1827, 4644, 5332, 5622, 5978, 6043, 7142, 7265, 7795, 9459, 9592, 9772, 10021, 10096, 10700, 11380, 11664]"
1919,vor,"[1018, 5622, 6872, 7142, 7575, 9459, 9772, 10853, 11278, 11664]"
1920,sys,"[1019, 5868, 8508, 8785, 9950, 10428, 12357, 12558]"
1921,uth,"[1021, 1078, 1237, 1515, 1614, 2918, 3699, 3749, 3988, 4070, 4289, 4887, 5819, 6059, 6969, 7441, 7542, 7645, 7715, 7771, 8367, 9046, 9619, 9796, 9802, 10151, 10833, 11461, 11703, 11784, 12109, 12186, 12557]"
1922,riz,"[1021, 3964, 4289, 4485, 5819, 6969, 7715, 9193, 10476, 11703]"
1923,opt,"[1023, 1130, 2753, 3415, 3476, 3729, 4235, 4447, 6009, 6787, 7294, 7424, 7927, 9060, 9833, 10577, 11500, 12125]"
1924,we$,"[1024, 6510, 7248, 8660, 11266, 12228]"
1925,fur,"[1025, 3434, 5547, 5840, 6102, 7458, 9564, 10425, 11654, 12589]"
1926,qtl,"[1026, 1027, 2935, 3481, 4064, 6321]"
1927,ndq,"[1027, 9899]"
1928,dqt,"[1027, 9899]"
1929,iv$,"[1028, 7760]"
1930,nel,"[1031, 1739, 2169, 5244, 7323, 7390, 7561, 7723, 7879, 8300, 9679, 9894, 10580, 10630, 11042, 11405, 11420, 11626, 11692, 12511]"
1931,jac,"[1033, 2395, 3516, 4050, 4157, 4450, 11281, 12361]"
1932,acq,"[1033, 1566, 1873, 1934, 3361, 3383, 3929, 4450, 6792, 7643, 10716, 11741, 12388]"
1933,cqu,"[1033, 1566, 1873, 1934, 3361, 3383, 4450, 6792, 7643, 10716, 11741, 12388]"
1934,uel,"[1033, 1187, 1464, 3814, 4055, 5041, 5836, 5914, 6728, 7009, 7195, 7802, 9402]"
1935,awm,"[1034, 5031, 6802]"
1936,wma,"[1034, 2487, 11820]"
1937,gne,"[1036, 1152, 1528, 3628, 4557, 4709, 5947, 5979, 6071, 6097, 7816, 9000, 10100, 10114, 10993, 11576]"
1938,tou,"[1037, 2544, 2809, 3067, 5504, 6689, 7736, 8370, 8531, 9237, 9916, 10008]"
1939,hen,"[1037, 1099, 1521, 1521, 1976, 2467, 2638, 2642, 2683, 3277, 4533, 4784, 5624, 6133, 6152, 6454, 6540, 7583, 7649, 8183, 8603, 9305, 9410, 9886, 11432, 12005]"
1940,iff,"[1038, 1049, 1290, 2637, 2660, 4483, 4649, 5096, 5451, 5525, 6631, 7471, 7881, 8268, 10427, 11390, 11788, 11861]"
1941,cul,"[1038, 1147, 1290, 1299, 1364, 1409, 2416, 2436, 2464, 2481, 2491, 2559, 2862, 3289, 4193, 4435, 4838, 6198, 6423, 6487, 6766, 8051, 8274, 8290, 9200, 9366, 9587, 9697, 10708, 11141, 11297]"
1942,sia,"[1039, 2022, 2029, 2327, 2347, 2737, 3608, 4141, 4192, 5518, 5523, 5691, 7123, 8180, 9205, 9710, 10607]"
1943,ubc,"[1041, 1772, 4300, 6843]"
1944,bco,"[1041, 1772, 3113, 4300, 6843, 11836]"
1945,eso,"[1042, 2211, 3108, 3824, 4526, 4558, 5267, 5996, 7297, 8687, 9199, 10163, 10386, 10673, 11320, 12095]"
1946,leg,"[1045, 2003, 2084, 2237, 3937, 3968, 4622, 4653, 4784, 5435, 5613, 5813, 5815, 5820, 6019, 6742, 6925, 7301, 8679, 8876, 9275, 9356, 9407, 10254, 10438, 10647, 10697, 11434, 11605, 12161]"
1947,gis,"[1045, 1930, 2083, 2505, 3261, 3968, 4689, 5609, 6997, 7898, 9275, 9356, 9927, 10254, 10440, 10647, 10697, 11146, 12232, 12349]"
1948,quo,"[1048, 1512, 2309, 3344, 4334, 5125, 5689, 8069]"
1949,uot,"[1048, 1512, 2309, 3344, 5125, 5689]"
1950,rif,"[1049, 1342, 3567, 3569, 4347, 5049, 5133, 5489, 7831, 8392, 8659, 8839, 9544, 10890, 11108, 11114, 11276, 12530]"
1951,ff$,"[1049, 1580, 2104, 2637, 2921, 3532, 4649, 5879, 6220, 6421, 7192, 8815, 8909, 9008, 9798, 11529, 11861, 12030, 12314, 12535]"
1952,opo,"[1053, 1354, 1951, 2573, 2763, 3015, 4341, 4361, 8359, 8520, 8814, 10471, 10525]"
1953,osa,"[1053, 2518, 3844, 6564, 6791, 7343, 9315, 10471, 10596, 11801, 11841]"
1954,tti,"[1058, 1086, 1654, 1737, 2363, 3414, 4185, 4700, 5755, 6082, 6088, 6191, 6397, 7168, 8064, 8354, 8447, 8524, 8945, 9132, 10371, 10591, 10627, 10845, 11020, 11161, 11383, 11502, 11865, 12229]"
1955,gep,[1065]
1956,eph,"[1065, 1419, 1976, 4770, 7890, 9934]"
1957,rdt,"[1065, 12144]"
1958,dt$,"[1065, 5829, 10472, 10979, 11193, 12407, 12734]"
1959,ri$,"[1066, 5906, 6747, 7229, 7349, 8197, 8360, 8974, 10439, 10985, 12599]"
1960,rty,"[1068, 2675, 7494, 8910, 9042, 11770, 12554]"
1961,ndm,"[1071, 11222, 12724]"
1962,dme,[1071]
1963,ory,"[1075, 1280, 1586, 1941, 2192, 2519, 2652, 3020, 3092, 3095, 3555, 3606, 3643, 4206, 5136, 5194, 5352, 5546, 5683, 5778, 6025, 6474, 6872, 6899, 7504, 8033, 8080, 8148, 8165, 8231, 8279, 8889, 8939, 9736, 9871, 11506]"
1964,jap,"[1077, 1279, 1761, 4849, 7378, 7453, 7456, 8269, 10563, 10727, 12496]"
1965,apa,"[1077, 1186, 1279, 1761, 2643, 4016, 4041, 4849, 4918, 5430, 6982, 7378, 7453, 7456, 7576, 8269, 8728, 10563, 10727, 12496]"
1966,kor,"[1079, 1473, 6010]"
1967,aiw,"[1080, 2431, 6918, 7414, 12058]"
1968,iwa,"[1080, 2431, 6918, 7414, 10583, 12058]"
1969,wes,"[1081, 1937, 2101, 2918, 2941, 3579, 3936, 5288, 5416, 5630, 6014, 6109, 6110, 6634, 7188, 7441, 7789, 8573, 8819, 9019, 9021, 9355, 10160, 10320, 10388, 10867, 10988, 11359, 12067, 12251, 12583]"
1970,imb,"[1083, 2373, 3132, 4577, 5302, 6803, 7248, 7439, 8607, 9270, 10109, 10797, 11555]"
1971,mba,"[1083, 2238, 3898, 4523, 5901, 7248, 7346, 7439, 9061, 9388, 9733, 10561, 10797, 11343, 12229, 12571]"
1972,dar,"[1085, 1637, 4302, 4986, 6537, 6693, 7318, 7965, 8387, 9573, 10251, 10875, 10999, 11137, 11172]"
1973,cit,"[1087, 1186, 1268, 2108, 2109, 2643, 3116, 3160, 3508, 3989, 4035, 4190, 4273, 4408, 4705, 6412, 6445, 6446, 6865, 8151, 8182, 8365, 8403, 8826, 9617, 9904, 10465, 10542, 11216, 11261, 11293, 11547, 11560, 12564, 12737]"
1974,mpe,"[1091, 1103, 1456, 1600, 1692, 1898, 2085, 2586, 2878, 2889, 4158, 4228, 4288, 4634, 5083, 5405, 5432, 5709, 6115, 6217, 6242, 6553, 6578, 6899, 7238, 7902, 8179, 8658, 8975, 9068, 9285, 9667, 9973, 10941, 11177, 11217, 11478, 11864]"
1975,wha,"[1097, 2602, 9027, 10178, 12680]"
1976,tev,"[1097, 6426, 6645, 11236]"
1977,ehe,"[1099, 3391, 8684, 10469, 12497]"
1978,siv,"[1099, 1300, 1475, 1837, 1861, 2096, 2742, 2774, 3044, 3218, 3296, 3319, 3469, 3726, 3847, 3983, 4506, 5022, 5865, 6599, 7513, 9087, 9170, 10443, 10459, 10683, 10826, 11656]"
1979,hno,"[1101, 1714, 1751, 3502]"
1980,nol,"[1101, 1714, 1751, 3502, 3849, 5827, 7358, 8452, 8458, 8522, 11855, 11956, 12518]"
1981,olo,"[1101, 1714, 1751, 2230, 2752, 3225, 3323, 3502, 3916, 4598, 4668, 4888, 5349, 6557, 6558, 6600, 6642, 7352, 7389, 7625, 7898, 8193, 8300, 8458, 8666, 10100, 10936, 11175, 11360, 11431, 12232, 12349]"
1982,log,"[1101, 1714, 1751, 2752, 3225, 3425, 3502, 5019, 5349, 6600, 6642, 6972, 7898, 7920, 8058, 8458, 8666, 9927, 10100, 10326, 10771, 10936, 11089, 11360, 11444, 12232, 12349]"
1983,ogy,"[1101, 1869, 3502, 6642]"
1984,gy$,"[1101, 1196, 1709, 3502, 5514, 6342, 6642, 8749]"
1985,uca,"[1107, 5920, 6533, 7010, 7087, 8348, 11362]"
1986,nfa,"[1109, 1246, 5961, 7795, 7926, 8212, 9285, 11072, 11505, 11664]"
1987,eny,"[1110, 4554, 4784, 4912, 4916]"
1988,rga,"[1113, 1404, 2163, 2202, 3604, 3649, 3718, 4794, 4993, 5290, 5790, 6876, 7769, 7848, 8318, 8358, 8907, 9854, 9872, 12369]"
1989,rul,"[1114, 1545, 1669, 1788, 4222, 6552, 9116]"
1990,nim,"[1115, 1310, 3769, 6336, 7092, 7221, 7678]"
1991,wag,"[1116, 2685, 4385, 5902, 7816, 11862]"
1992,opr,"[1117, 3632, 5139, 6606, 8314, 8471, 11518, 11582]"
1993,ans,"[1118, 1583, 1603, 1717, 1892, 1953, 2302, 2472, 2590, 2644, 2911, 2917, 2995, 3164, 3224, 3771, 3979, 4018, 4140, 4263, 4286, 4883, 5677, 5739, 6029, 6042, 6521, 6560, 6604, 6837, 6887, 7069, 7321, 7340, 7618, 7629, 8007, 8049, 8099, 8181, 8221, 8457, 8775, 8809, 8840, 9111, 9170, 9294, 9321, 9628, 10217, 10231, 10330, 10467, 10488, 10526, 10549, 11119, 11240, 11299, 11303, 11315, 11817, 11910, 12068, 12069, 12118, 12482, 12624, 12635]"
1994,nsf,"[1118, 1892, 2917, 3771, 4263, 6604, 7321, 8221, 11240]"
1995,sfe,"[1118, 1892, 2917, 4263, 5445, 6604]"
1996,ayt,"[1119, 3939, 7517, 8803, 9018, 9181, 9559, 12108, 12119, 12516]"
1997,yto,"[1119, 3939]"
1998,yeu,[1120]
1999,utt,"[1120, 1654, 1737, 1946, 4270, 4693, 7443, 7989, 8618, 8945, 10371]"
2000,pow,"[1121, 1977, 1998, 4040, 4354, 4950, 5007, 5532, 8273, 8476, 10107, 11099, 11202]"
2001,iol,"[1123, 3820, 4026, 5413, 5535, 6600, 7680, 11360, 11371, 11381]"
2002,ola,"[1123, 2829, 3077, 3820, 3997, 4026, 4267, 5084, 5137, 5413, 5535, 5732, 5827, 5964, 6205, 6318, 7154, 8114, 8216, 9083, 9457, 10279, 11191, 11233, 11515, 11855, 12046, 12195, 12299, 12374, 12518]"
2003,inj,"[1125, 1304, 1609, 3776, 3949, 5193, 5886, 6007, 11722, 12517]"
2004,nju,"[1125, 1304, 3949, 5886, 6931, 8187, 9975, 11722, 12703]"
2005,sie,"[1128, 3114, 5528, 5835, 6074, 8991, 9404, 10082, 10674, 11022, 12038]"
2006,iet,"[1132, 1140, 2566, 3691, 4494, 4660, 7063, 7243, 7376, 8449, 8471, 9078, 9213, 10156, 11003, 11005, 11559, 12403]"
2007,dep,"[1133, 1138, 1161, 1540, 1766, 1830, 1881, 1933, 2209, 2738, 2932, 3131, 3471, 3686, 3784, 3987, 4728, 4755, 5136, 5145, 5191, 5911, 6057, 6233, 7053, 7418, 7473, 8009, 8275, 8426, 8489, 9034, 9390, 9485, 10006, 10600, 10840, 10846, 11093, 11704]"
2008,epu,"[1133, 1236, 2152, 2222, 2938, 3611, 3901, 6543, 8553, 9281]"
2009,uty,"[1133, 2177, 5269]"
2010,joi,"[1135, 1630, 1743, 2884, 4022, 5784, 7184, 9202]"
2011,oin,"[1135, 1630, 1661, 1743, 2067, 2120, 2250, 2789, 2875, 2884, 3179, 3226, 4022, 4823, 5221, 5555, 5784, 6087, 6141, 6250, 6618, 7184, 7503, 7671, 7698, 9041, 9155, 9202, 9793, 10103, 10108, 10307, 10327, 10603, 10912, 11009, 11014, 11639, 11970, 12568]"
2012,epe,"[1138, 1161, 1203, 1238, 1830, 1881, 2932, 3144, 3299, 3987, 4755, 4778, 4917, 5191, 5536, 7105, 7473, 7483, 8184, 8275, 8340, 10513, 10594, 11344, 12239]"
2013,ghl,"[1144, 5356, 5696, 7531, 8118, 12422]"
2014,hly,"[1144, 1428, 5356, 5696, 9979, 11410, 12724]"
2015,ulp,"[1145, 8529, 9129]"
2016,lph,"[1145, 3759, 5330, 6663, 8529, 9486]"
2017,phu,"[1145, 8529]"
2018,cka,"[1146, 1967, 6368, 6467, 8213, 9226, 11267, 11427, 11823]"
2019,kag,"[1146, 1967, 6368, 7703, 10450, 11267, 11427]"
2020,gri,"[1147, 1199, 1364, 2722, 4392, 5110, 6555, 8332, 9199, 9815, 9876, 10279, 10534, 11943, 12059]"
2021,ltu,"[1147, 1364, 8274, 9697]"
2022,fru,"[1148, 5982, 8622, 11340, 11760, 12363]"
2023,veg,"[1149, 5768, 9558]"
2024,ege,"[1149, 4622, 4653, 5813, 5815, 7301, 7582, 8219, 8495, 9404, 10099, 11022, 11434, 12038, 12161, 12234]"
2025,jui,[1150]
2026,soo,"[1153, 6287, 7551, 10933]"
2027,oon,"[1153, 3268, 5063, 6287, 6681, 7412, 7551, 8147, 9681, 11041, 11180, 11790, 12184, 12272]"
2028,esa,"[1157, 2062, 2426, 3186, 3809, 5214, 5878, 9801, 10204, 10670, 12497]"
2029,saw,"[1157, 2171, 6802, 8319]"
2030,tfa,[1158]
2031,who,"[1160, 2062, 2871, 3186, 3306, 11574]"
2032,nds,"[1161, 1682, 2235, 2534, 2663, 3154, 3630, 3741, 3785, 3957, 4111, 4566, 4774, 4892, 5056, 5674, 5889, 6594, 7478, 8792, 9032, 9543, 10409, 11273]"
2033,ds$,"[1161, 1682, 1757, 2235, 2313, 2534, 3154, 3265, 3556, 3630, 3741, 3849, 3870, 3957, 4111, 4243, 4566, 4774, 4892, 4915, 5056, 5510, 5674, 6591, 6594, 6740, 7783, 8932, 9032, 9052, 9268, 9382, 9754, 9961, 9990, 10226, 11273, 11511, 11577, 12035]"
2034,wed,"[1164, 1291, 1403, 1557, 2295, 2458, 2576, 2650, 2874, 3194, 3267, 3564, 4093, 4202, 5010, 6509, 7639, 8887, 10915, 11455, 11765, 12523]"
2035,nyb,[1165]
2036,ybo,"[1165, 8422, 12612]"
2037,bod,"[1165, 1281, 2799, 3275, 3755, 6149, 8422, 10870]"
2038,ody,"[1165, 1281, 2799, 3275, 3698, 3755, 6149, 6592, 7648, 8422, 9566, 12156, 12485]"
2039,mut,"[1169, 4925, 5031, 5969, 6751, 6844, 11977, 12557]"
2040,$ah,"[1172, 10052, 12118]"
2041,ahe,"[1172, 5764]"
2042,dly,"[1173, 2245, 2340, 3506, 4205, 4994, 5297, 5536, 5815, 6017, 6144, 6289, 6884, 7523, 9982, 10568, 11647, 12356, 12469]"
2043,mos,"[1180, 1684, 2463, 4060, 4971, 6021, 8701, 8782, 10403, 10452, 11031, 11672, 11841, 12172]"
2044,osc,"[1180, 4748, 9148, 11822, 12377]"
2045,cow,"[1180, 11150]"
2046,xam,"[1183, 2779, 3539, 3975, 4390, 5313, 6384, 12291]"
2047,ami,"[1183, 1741, 2119, 2630, 3409, 3539, 3669, 3975, 4390, 4570, 5264, 5313, 5397, 6083, 6384, 6420, 6669, 7917, 8619, 9192, 9507, 10331, 10760, 10886, 11168, 11888, 12075, 12086, 12291, 12463]"
2048,nez,"[1187, 1464, 8105]"
2049,ezu,"[1187, 1464]"
2050,zue,"[1187, 1464]"
2051,la$,"[1187, 1745, 3049, 4516, 5137, 5254, 5827, 5904, 7094, 7154, 8546, 8621, 9097, 9267, 9457, 9615, 10279, 10411, 10560, 11042, 11515, 11894, 11951, 12299, 12518]"
2052,cua,"[1189, 1392, 8210, 10173, 10175, 12677]"
2053,uad,"[1189, 1392, 5742, 7220, 7314, 10176, 11456, 12677]"
2054,ado,"[1189, 1392, 2009, 2017, 3332, 3415, 3729, 4447, 4888, 7294, 7346, 7448, 7927, 8983, 9264, 10164, 10213, 10915, 12463, 12528, 12677]"
2055,dor,"[1189, 1392, 2906, 3332, 3883, 4901, 5286, 6946, 7159, 7346, 7419, 7756, 7850, 8243, 8277, 9074, 9357, 11733, 12677]"
2056,ppl,"[1190, 1539, 1862, 1970, 2247, 2405, 2474, 2895, 3501, 3775, 4043, 5140, 5434, 6897, 7398, 8304, 8629, 8979, 9036, 9360, 9726, 10026]"
2057,thq,[1195]
